Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2025-04-22,199.4784,366.1478,173.18,1040.34,499.8954,153.7152,19.51,86.26,98.8831,188.9041,517.4109,38.0955,234.4605,109.5014
2025-04-23,204.3321,373.7039,180.6,1049.59,519.87,157.5306,20.59,90.39,102.7029,193.3976,526.6847,38.523,239.7251,111.416
2025-04-24,208.0971,386.5903,186.54,1096.87,532.7401,161.2761,21.49,94.47,106.4226,197.1221,542.6651,39.3481,243.4671,114.6799
2025-04-25,209.0059,391.1319,188.99,1101.53,546.8493,163.6533,20.05,96.645,111.0023,198.1406,542.1576,39.4575,242.3823,115.0866
2025-04-28,209.8648,390.4432,187.7,1110.38,549.3174,162.225,20.51,96.39,108.7224,200.5671,543.69,39.5469,242.0539,114.908
2025-04-29,210.9334,393.3179,187.39,1125.64,554.0137,161.8654,20.34,96.06,109.0124,200.2076,546.1975,39.7557,243.4472,115.285
2025-04-30,212.2217,394.5357,184.42,1131.72,548.5779,160.6968,20.1,97.35,108.9124,201.2461,544.8342,39.6464,243.4472,115.42
2025-05-01,213.0406,424.6205,190.2,1133.47,571.7701,162.5946,19.98,96.65,111.6022,203.3131,551.0831,39.9347,245.7063,116.76
2025-05-02,205.0811,434.4824,189.98,1156.49,596.561,165.6109,20.62,98.8,114.492,207.3971,563.2922,40.8294,251.2993,120.22
2025-05-05,198.6295,435.3707,186.35,1134.06,598.8093,165.8506,20.27,100.59,113.8121,208.6353,556.7847,40.8791,251.3491,119.6
2025-05-06,198.25,432.516,185.01,1137.69,586.8585,165.0017,19.94,98.62,113.5321,208.2958,546.6353,40.6007,248.055,118.33
2025-05-07,195.993,432.5559,188.71,1155.41,596.3512,152.6166,20.31,100.36,117.0519,209.6139,549.1826,40.6902,248.1943,119.1
2025-05-08,197.2314,437.3671,192.08,1144.43,597.5502,155.563,21.0,101.7,117.3618,214.1772,562.8942,41.3563,252.2547,121.88
2025-05-09,198.27,437.926,193.06,1140.22,592.0345,154.1947,21.42,102.84,116.6419,214.6465,564.2873,41.5452,251.8666,121.7
2025-05-12,210.79,448.4367,208.64,1110.0,638.9384,159.3884,22.18,108.12,122.9915,218.6307,588.4071,43.106,258.8032,127.06
2025-05-13,212.93,448.317,211.37,1138.44,655.5256,160.6968,22.56,112.46,129.921,221.2569,600.8152,44.0206,261.749,129.35
2025-05-14,212.33,452.11,210.25,1150.99,658.8531,166.6097,21.52,117.72,135.3306,222.9145,608.5666,44.4779,264.3664,131.04
2025-05-15,211.45,453.13,205.17,1177.98,643.385,165.2014,21.55,114.99,134.8206,229.0455,612.8452,44.12,266.2075,132.51
2025-05-16,211.26,454.27,205.59,1191.53,639.8477,167.229,21.66,117.17,135.3906,231.442,615.9597,44.4282,266.2772,132.18
2025-05-19,208.78,458.87,206.16,1191.64,639.9376,167.6685,21.38,114.74,135.5606,234.9469,609.2631,44.5077,263.61,130.84
2025-05-20,206.86,458.17,204.07,1192.02,636.6102,165.1215,21.27,113.51,134.3707,234.9169,603.5118,44.4282,264.4062,129.13
2025-05-21,202.09,452.57,201.12,1194.63,635.0114,169.8558,20.69,112.06,131.7908,233.1995,590.5165,42.9966,259.7884,125.3
2025-05-22,201.36,454.86,203.1,1187.97,636.0806,171.7735,20.55,110.71,132.8208,229.9342,595.2629,43.0563,259.4202,126.26
2025-05-23,195.27,450.18,200.99,1185.39,626.5779,169.3864,20.05,110.31,131.2809,232.4505,595.5713,42.9469,259.46,126.07
2025-05-27,200.21,460.69,206.02,1211.57,641.8262,173.7711,20.55,114.56,135.4906,241.4274,612.6761,43.9609,264.0181,129.21
2025-05-28,200.42,457.36,204.72,1208.55,643.0852,173.1718,20.37,112.86,134.8006,243.3147,605.4222,43.8019,262.2267,127.51
2025-05-29,199.95,458.68,205.7,1184.86,644.5541,172.7524,20.25,113.03,139.1803,243.804,601.86,43.9808,263.1025,128.16
2025-05-30,200.85,460.36,205.01,1207.23,646.9922,172.6425,19.55,110.73,135.1206,245.5514,600.45,43.8715,262.7342,128.03
2025-06-02,201.7,461.97,206.65,1218.98,670.3842,170.1655,19.74,114.63,137.3705,247.1191,598.72,43.8218,263.3911,128.4
2025-06-03,203.27,462.97,205.71,1217.94,666.3373,167.5087,20.29,117.31,141.2102,248.5071,603.83,44.3884,264.9934,128.68
2025-06-04,202.82,463.87,207.23,1239.66,687.4211,169.1866,20.25,118.58,141.9101,250.5142,599.21,44.1001,262.9532,128.16
2025-06-05,200.63,467.68,207.91,1250.52,684.0937,169.6061,19.99,115.69,139.9803,251.5527,605.88,44.12,260.6941,130.62
2025-06-06,203.92,470.38,213.57,1241.475,697.1736,174.71,20.06,116.19,141.7102,255.2572,614.0,44.97,264.456,131.82
2025-06-09,201.45,472.75,216.98,1224.46,693.5264,177.63,20.48,121.73,142.6201,251.0434,613.52,44.87,265.4611,131.95
2025-06-10,202.67,470.92,217.61,1203.62,701.86,180.01,22.08,123.24,143.95,241.6471,614.87,45.09,267.3122,131.82
2025-06-11,198.78,472.62,213.2,1219.88,693.6063,178.79,20.68,121.14,142.83,245.162,624.17,44.73,266.8643,131.81
2025-06-12,199.2,478.87,213.24,1215.03,692.8269,176.97,20.77,118.5,145.0,239.64,625.11,44.62,266.9539,131.92
2025-06-13,196.45,474.96,212.1,1212.15,682.345,175.88,20.14,116.16,141.97,236.255,613.54,44.09,263.6797,129.49
2025-06-16,198.42,479.14,216.1,1225.35,702.12,177.94,20.74,126.39,144.69,236.1951,627.85,44.41,269.0638,130.9
2025-06-17,195.64,478.04,214.82,1220.67,697.23,177.23,20.8,127.1,144.12,235.4062,624.64,44.23,268.2278,130.09
2025-06-18,196.58,480.24,212.52,1222.29,695.77,173.98,21.49,126.79,145.48,235.546,635.24,45.06,272.6465,132.52
2025-06-20,201.0,477.4,209.69,1231.41,682.35,167.73,21.08,128.24,143.85,239.021,640.8,45.5,273.6815,132.71
2025-06-23,201.5,486.0,208.47,1253.54,698.53,166.01,21.19,129.58,144.17,247.4486,646.88,46.3,276.9358,134.0
2025-06-24,200.3,490.11,212.77,1279.11,712.2,167.74,22.55,138.43,147.9,248.3873,662.11,46.66,279.9115,135.9
2025-06-25,201.56,492.27,211.99,1275.25,708.68,171.49,22.2,143.4,154.31,249.5356,669.87,46.85,282.6981,137.72
2025-06-26,201.0,497.45,217.12,1306.67,726.09,174.43,22.5,143.68,155.02,250.634,687.16,47.46,287.3656,139.75
2025-06-27,201.08,495.94,223.3,1323.12,733.63,178.27,22.69,143.81,157.75,254.1389,690.81,47.12,285.7334,140.69
2025-06-30,205.17,497.41,219.39,1339.13,738.09,177.39,22.4,141.9,157.99,257.0147,707.75,47.32,288.52,140.86
2025-07-01,207.82,492.05,220.46,1293.6,719.22,176.91,22.85,136.11,153.3,248.6569,706.46,48.15,289.0176,141.07
2025-07-02,212.44,491.09,219.92,1284.86,713.57,179.76,21.88,138.52,157.25,244.3931,715.89,48.71,290.6,142.86
2025-07-03,213.55,498.84,223.41,1297.18,719.01,180.55,22.49,137.91,159.34,246.52,723.68,48.93,296.0,144.14
2025-07-07,209.95,497.72,223.47,1289.62,718.35,177.56,22.0,134.8,158.24,248.65,710.93,48.66,291.97,143.74
2025-07-08,210.01,496.62,219.36,1275.31,720.67,175.16,23.59,137.82,160.0,247.05,697.28,47.15,282.78,141.13
2025-07-09,211.14,503.51,222.54,1288.28,732.78,177.66,23.44,138.41,162.88,250.33,696.56,46.84,283.16,141.55
2025-07-10,212.41,501.48,222.26,1250.59,727.24,178.7,23.82,144.16,164.1,252.57,709.12,46.97,288.19,143.09
2025-07-11,211.16,503.32,225.02,1245.11,717.51,181.31,23.43,146.42,164.92,255.42,704.95,46.73,286.86,142.28
2025-07-14,208.62,503.02,225.69,1261.95,720.92,182.81,23.3,146.24,164.07,262.34,713.3,47.07,288.7,143.97
2025-07-15,209.11,505.82,226.35,1260.27,710.39,183.1,22.92,155.61,170.7,264.67,702.51,46.15,286.55,141.59
2025-07-16,210.16,505.62,223.19,1250.31,702.91,183.77,22.69,160.08,171.37,266.18,708.82,46.03,285.82,139.79
2025-07-17,210.02,511.7,223.88,1274.17,701.41,184.7,22.8,160.41,173.0,260.28,705.84,47.02,289.9,140.9
2025-07-18,211.18,510.05,226.13,1209.24,704.28,185.94,23.1,156.99,172.41,263.27,708.26,47.32,291.27,140.83
2025-07-21,212.48,510.06,229.3,1233.27,712.965,191.15,23.26,157.0,171.38,262.86,706.0,47.48,290.97,140.47
